id,name,name_ar,slug,sku,short_description,short_description_ar,description,description_ar,price,sale_price,cost_price,stock_quantity,min_stock_alert,weight,weight_unit,is_active,is_featured,is_digital,manage_stock,stock_status,meta_title,meta_description,meta_image,sort_order,created_at,updated_at,deleted_at
1968,Light Pink Strap Heel Shoes for Women - Chic & Comfortable,,light-pink-strap-heel-shoes-for-women-chic-comfortable-8hpJJE,C1324-01,Article : C1324-01,,Light pink heel with strap designÃ¢â‚¬â€blends comfort with style.,,179,,,247,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:41+04:00,2025-12-06 20:27:17+04:00,
1969,Shiny Silver Classic Heel Shoes - Festive & Party Style,,shiny-silver-classic-heel-shoes-festive-party-style-pt2o2Z,C1325-01,Article : C1325-01,,Shiny silver classic heelsÃ¢â‚¬â€great for parties and festive outfits.,,199,,,405,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:41+04:00,2025-12-06 20:27:17+04:00,
1970,Soft Pink Slingback Heel Shoes - Day to Night Elegance,,soft-pink-slingback-heel-shoes-day-to-night-elegance-Ldi0tx,C1326-01,Article : C1326-01,,Soft pink slingback heels with subtle shineÃ¢â‚¬â€ideal for dayÃ¢â‚¬â€˜toÃ¢â‚¬â€˜night wear.,,179,,,185,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:41+04:00,2025-12-06 20:27:17+04:00,
1971,White Block Heel Pumps for Women - Classic Office & Events,,white-block-heel-pumps-for-women-classic-office-events-Ez2rgf,C1327-01,Article : C1327-01,,Classic white block heel pumpsÃ¢â‚¬â€versatile for work and occasions.,,199,,,119,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:41+04:00,2025-12-06 20:26:41+04:00,
1972,Blush Block Heel Shoes with Strap - Comfortable Daily Wear,,blush-block-heel-shoes-with-strap-comfortable-daily-wear-ty4FN1,C1328-01,Article : C1328-01,,Chic block heel with strap detailingÃ¢â‚¬â€comfortable choice for daily wear.,,149,,,152,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:41+04:00,2025-12-06 20:26:41+04:00,
1973,Pink Slingback Heel Shoes for Women - Elegant Casual &amp; Formal,,pink-slingback-heel-shoes-for-women-elegant-casual-amp-formal-vA88IT,C1329-01,Article : C1329-01,,Pastel pink slingback heels that add a feminine touch for casual and formal looks.,,199,,,159,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:41+04:00,2025-12-06 20:26:41+04:00,
1974,Cuple C1330-01 Women's Designer Heels | Premium Leather Pumps,,cuple-c1330-01-womens-designer-heels-premium-leather-pumps-UYWAFT,C1330-01,Article : C1330-01,,Cuple premium designer heels made with high-quality materials. Experience luxury and comfort with every step.,,199,,,140,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:41+04:00,2025-12-06 20:26:41+04:00,
1975,Blush Pointed Slingback Heel Shoes - Sleek Modern Look,,blush-pointed-slingback-heel-shoes-sleek-modern-look-N6ksjF,C1331-01,Article : C1331-01,,Pointed slingback heelÃ¢â‚¬â€sleek and modern.,,199,,,145,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:41+04:00,2025-12-06 20:26:41+04:00,
1976,Cuple C1454-02 Women's Designer Flats | Fashion Flat Shoes,,cuple-c1454-02-womens-designer-flats-fashion-flat-shoes-iDzA9p,C1454-02,Article : C1454-02,,Cuple fashion-forward designer flats for women. Stay on trend while enjoying all-day comfort.,,129,,,169,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:41+04:00,2025-12-06 20:26:41+04:00,
1977,Bright Red Flat Slides for Women - Bold Summer Fashion,,bright-red-flat-slides-for-women-bold-summer-fashion-eTjPlK,C1455-02,Article : C1455-02,,Bright slide with wide bandÃ¢â‚¬â€eyeÃ¢â‚¬â€˜catching casual piece.,,109,,,216,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:41+04:00,2025-12-06 20:26:41+04:00,
1978,Light Pink Low Heel Pumps for Women - Soft Feminine Style,,light-pink-low-heel-pumps-for-women-soft-feminine-style-h5TfVM,C1458-02,Article : C1458-02,,Low heel pump with rounded toeÃ¢â‚¬â€soft feminine style.,,199,,,157,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:41+04:00,2025-12-06 20:26:41+04:00,
1979,Blush Twin-Strap Heel Slippers - Everyday Elegance,,blush-twin-strap-heel-slippers-everyday-elegance-ctFhNQ,C1459-02,Article : C1459-02,,TwinÃ¢â‚¬â€˜strap heel slipperÃ¢â‚¬â€everyday elegance.,,199,,,175,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:41+04:00,2025-12-06 20:26:42+04:00,
1980,Silver Shiny Strap Heel Slippers - Party & Evening Wear,,silver-shiny-strap-heel-slippers-party-evening-wear-BfyLXt,C1460-02,Article : C1460-02,,Shiny strap heel slipperÃ¢â‚¬â€adds height with comfort.,,199,,,0,5,,kg,1,0,0,1,out_of_stock,,,,0,2025-12-06 20:26:42+04:00,2025-12-06 20:26:42+04:00,
1981,Black Textured Strap Heel Slippers - Dressy & Comfortable,,black-textured-strap-heel-slippers-dressy-comfortable-IcZ2s9,C1461-02,Article : C1461-02,,Textured strap heel slipperÃ¢â‚¬â€dressy yet comfortable.,,149,,,132,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:42+04:00,2025-12-06 20:26:42+04:00,
1982,White Open-Toe Block Heel Slippers - Stable & Stylish,,white-open-toe-block-heel-slippers-stable-stylish-Bafndg,C1462-02,Article : C1462-02,,OpenÃ¢â‚¬â€˜toe blockÃ¢â‚¬â€˜heel slipper with wide strapÃ¢â‚¬â€stable and chic.,,179,,,138,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:42+04:00,2025-12-06 20:26:42+04:00,
1983,Tan Simple Strap Flats for Women - Classic Everyday Style,,tan-simple-strap-flats-for-women-classic-everyday-style-G0jGLY,C1470-02-1,Article : C1470-02-1,,Simple strap flatÃ¢â‚¬â€classic and comfortable.,,109,,,726,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:42+04:00,2025-12-06 20:26:42+04:00,
1984,Beige Braided Strap Flat Sandals - Lightweight Daily Wear,,beige-braided-strap-flat-sandals-lightweight-daily-wear-kxTag1,C1473-02-1,Article : C1473-02-1,,Braided strap slideÃ¢â‚¬â€lightweight comfort for daily wear.,,109,,,385,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:42+04:00,2025-12-06 20:26:42+04:00,
1985,Navy Minimal Cross-Band Flat Slides - Chic Summer Style,,navy-minimal-cross-band-flat-slides-chic-summer-style-aUS3Dk,C1476-02-1,Article : C1476-02-1,,"Minimal crossÃ¢â‚¬â€˜band slideÃ¢â‚¬â€clean, versatile design.",,109,,,287,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:42+04:00,2025-12-06 20:26:42+04:00,
1986,Gold Embellished Flat Slides - Sparkle Casual Footwear,,gold-embellished-flat-slides-sparkle-casual-footwear-RxWWaM,C1495-02-1,Article : C1495-02-1,,Embellished low slideÃ¢â‚¬â€adds sparkle to relaxed outfits.,,129,,,348,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:42+04:00,2025-12-06 20:26:42+04:00,
1987,Brown Knit Strap Flats for Women - Breathable Summer Shoes,,brown-knit-strap-flats-for-women-breathable-summer-shoes-cTv2YX,C1496-02-1,Article : C1496-02-1,,Knitted band flat slideÃ¢â‚¬â€breathable and easy to wear.,,149,,,355,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:42+04:00,2025-12-06 20:26:42+04:00,
1988,Beige Buckle Flat Slides for Women - Comfortable Daily Sandals,,beige-buckle-flat-slides-for-women-comfortable-daily-sandals-87raSo,C1500-02-1,Article : C1500-02-1,,Soft slide with twin bucklesÃ¢â‚¬â€casual comfort for summer days.,,129,,,265,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:42+04:00,2025-12-06 20:26:42+04:00,
1989,Tan Double Strap Flat Slides for Women - Easy Summer Wear,,tan-double-strap-flat-slides-for-women-easy-summer-wear-exGa9d,C1501-02-1,Article : C1501-02-1,,"Comfort slide with double strapÃ¢â‚¬â€easy, everyday style.",,109,,,390,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:42+04:00,2025-12-06 20:26:42+04:00,
1990,Blush Low Heel Pump - Elegant Formal WomenÃ¢â‚¬â„¢s Shoes,,blush-low-heel-pump-elegant-formal-womenacaacs-shoes-3sg0n6,F1323-01,Article : F1323-01,,Elegant low heel pump with a sleek silhouetteÃ¢â‚¬â€ideal for formal looks.,,179,,,132,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:42+04:00,2025-12-06 20:26:42+04:00,
1991,Cuple F1332-01 Lightweight Hot Shoes,,cuple-f1332-01-lightweight-hot-shoes-SqJ7y3,F1332-01,Article : F1332-01,,Cuple lightweight and flexible hot shoes. Great for lounging and providing mild warmth.,,179,,,142,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:42+04:00,2025-12-06 20:26:42+04:00,
1992,Cuple F1336-01 Heated Hot Shoes,,cuple-f1336-01-heated-hot-shoes-NgO8sN,F1336-01,Article : F1336-01,,Cuple advanced hot shoes with heat-tech lining. Designed for ultimate warmth in chilly conditions.,,129,,,182,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:42+04:00,2025-12-06 20:26:42+04:00,
1993,Cuple F1337-01 Classic Hot Shoes,,cuple-f1337-01-classic-hot-shoes-mAlzFJ,F1337-01,Article : F1337-01,,Cuple classic design hot shoes. Reliable warmth with a timeless look for men and women.,,179,,,272,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:42+04:00,2025-12-06 20:26:42+04:00,
1994,Cuple F1346-01 Hard Sole Slipper,,cuple-f1346-01-hard-sole-slipper-S8qGno,F1346-01,Article : F1346-01,,Cuple indoor/outdoor slipper with a hard sole. Durable enough for taking the trash out or getting the mail.,,129,,,189,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:42+04:00,2025-12-06 20:26:42+04:00,
1995,Cuple F1347-01 Orthopedic Flat Slipper,,cuple-f1347-01-orthopedic-flat-slipper-iEq9hR,F1347-01,Article : F1347-01,,Cuple flat slipper with orthopedic support. Features arch support and a heel cushion for comfort.,,109,,,143,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:42+04:00,2025-12-06 20:26:42+04:00,
1996,Cuple F1348-01 Memory Foam Flat Slipper,,cuple-f1348-01-memory-foam-flat-slipper-CGGIDS,F1348-01,Article : F1348-01,,Cuple flat slipper with a supportive memory foam footbed. Reduces foot fatigue.,,129,,,164,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:42+04:00,2025-12-06 20:26:42+04:00,
1997,Cuple F1349-01-1 Slip-On Hot Shoes,,cuple-f1349-01-1-slip-on-hot-shoes-4adJ3q,F1349-01-1,Article : F1349-01-1,,Cuple easy slip-on design hot shoes. Features a comfortable collar and warm insulation.,,229,,,221,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:42+04:00,2025-12-06 20:26:42+04:00,
1998,Cuple F1351-01 Women's Comfort Heels | Chunky Heel Shoes,,cuple-f1351-01-womens-comfort-heels-chunky-heel-shoes-sAQKw5,F1351-01,Article : F1351-01,,Cuple women's heels designed for all-day comfort. The chunky heel provides stability without compromising on style.,,199,,,210,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:42+04:00,2025-12-06 20:26:42+04:00,
1999,Cuple F1352-01 Bootie Hot Shoes,,cuple-f1352-01-bootie-hot-shoes-NdHxMA,F1352-01,Article : F1352-01,,Cuple short bootie style hot shoes. Provides ankle coverage for extra warmth and comfort.,,199,,,177,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:42+04:00,2025-12-06 20:26:42+04:00,
2000,Cuple F1353-01 Knitted Hot Shoes,,cuple-f1353-01-knitted-hot-shoes-hGoMJM,F1353-01,Article : F1353-01,,"Cuple stylish knitted hot shoes. Offers a snug fit with a modern, fashionable look for indoor wear.",,179,,,306,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:42+04:00,2025-12-06 20:26:42+04:00,
2001,Cuple F1354-01 Fuzzy Hot Shoes,,cuple-f1354-01-fuzzy-hot-shoes-ErvHt0,F1354-01,Article : F1354-01,,Cuple hot shoes with a fuzzy interior lining. Provides maximum warmth and a soft feel against the skin.,,179,,,303,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:42+04:00,2025-12-06 20:26:42+04:00,
2002,Cuple F1355-01 Winter Hot Shoes,,cuple-f1355-01-winter-hot-shoes-XeZded,F1355-01,Article : F1355-01,,Cuple insulated winter hot shoes. Durable sole suitable for brief outdoor use.,,179,,,185,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:42+04:00,2025-12-06 20:26:42+04:00,
2003,Cuple F1444-02 Black Rhinestone Heel Slippers for Women - Elegant Party Wear,,cuple-f1444-02-black-rhinestone-heel-slippers-for-women-elegant-party-wear-zB6dhS,F1444-02,Article : F1444-02,,Black open-toe heel slippers with sparkling rhinestones. Perfect for evening parties and elegant occasions.,,179,,,263,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:42+04:00,2025-12-06 20:26:42+04:00,
2004,Cuple F1456-02 Plush Scuff Slipper,,cuple-f1456-02-plush-scuff-slipper-0USYU1,F1456-02,Article : F1456-02,,Cuple plush scuff slipper with a warm lining. Perfect for slipping on quickly for warmth and comfort.,,129,,,118,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:42+04:00,2025-12-06 20:26:42+04:00,
2005,Cuple F1457-02 Warm Flat Slipper,,cuple-f1457-02-warm-flat-slipper-WWjY6K,F1457-02,Article : F1457-02,,Cuple warm and lightweight flat slipper. Ideal for everyday wear around the house.,,109,,,252,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:42+04:00,2025-12-06 20:26:42+04:00,
2006,Cuple F1463-02 Hot Shoes,,cuple-f1463-02-hot-shoes-apcC1a,F1463-02,Article : F1463-02,,Cuple thermal hot shoes for indoor and outdoor use. Designed to keep feet warm in cool environments.,,199,,,130,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:42+04:00,2025-12-06 20:26:42+04:00,
2007,Cuple F1465-02-1 Women's Head Slippers | Luxury Design Slippers,,cuple-f1465-02-1-womens-head-slippers-luxury-design-slippers-ikB37N,F1465-02-1,Article : F1465-02-1,,Cuple luxury design head slippers that stand out. Beautiful appearance combined with exceptional comfort.,,229,,,298,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:42+04:00,2025-12-06 20:26:42+04:00,
2008,Cuple F1466-02-1 Women's Head Slippers | Enhanced Comfort,,cuple-f1466-02-1-womens-head-slippers-enhanced-comfort-DeXNaP,F1466-02-1,Article : F1466-02-1,,Cuple head slippers with enhanced comfort features. Special design elements for superior foot support.,,199,,,497,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:42+04:00,2025-12-06 20:26:42+04:00,
2009,Cuple F1467-02-1 Women's Transparent Heel Slippers | Open Toe Mules,,cuple-f1467-02-1-womens-transparent-heel-slippers-open-toe-mules-IjqRu9,F1467-02-1,Article : F1467-02-1,,Cuple fashionable transparent heel slippers with open toe design. Trendy mules perfect for stylish indoor comfort.,,199,,,210,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:42+04:00,2025-12-06 20:26:42+04:00,
2010,Cuple F1468-02 Women's Flat Shoes | Everyday Wear Flats,,cuple-f1468-02-womens-flat-shoes-everyday-wear-flats-taHRhx,F1468-02,Article : F1468-02,,Cuple everyday wear flats that never go out of style. Durable construction with timeless design.,,109,,,521,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:42+04:00,2025-12-06 20:26:42+04:00,
2011,Cuple F1469-02 Women's Flat Shoes | Basic Comfort Flats,,cuple-f1469-02-womens-flat-shoes-basic-comfort-flats-AzZSW7,F1469-02,Article : F1469-02,,"Cuple basic comfort flats at an affordable price. Simple, reliable, and comfortable for everyday wear.",,129,,,284,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:42+04:00,2025-12-06 20:26:42+04:00,
2012,Cuple F1471-02-1 Women's Flat Shoes | Supportive Comfort,,cuple-f1471-02-1-womens-flat-shoes-supportive-comfort-w7Ys7y,F1471-02-1,Article : F1471-02-1,,Cuple supportive flats with excellent arch support. Designed for women who need comfort without sacrificing style.,,149,,,565,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:42+04:00,2025-12-06 20:26:42+04:00,
2013,Cuple F1472-02-1 Women's Flat Shoes | Flexible Sole Flats,,cuple-f1472-02-1-womens-flat-shoes-flexible-sole-flats-hVj8Ze,F1472-02-1,Article : F1472-02-1,,Cuple flats with flexible soles that move with your feet. Natural foot movement and comfort throughout the day.,,109,,,385,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:42+04:00,2025-12-06 20:26:42+04:00,
2014,Cuple F1474-02-1 Women's Flat Shoes | Lightweight Comfort,,cuple-f1474-02-1-womens-flat-shoes-lightweight-comfort-FXmBoJ,F1474-02-1,Article : F1474-02-1,,Cuple lightweight flats that offer exceptional comfort. Easy to wear and perfect for travel and daily use.,,129,,,314,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:42+04:00,2025-12-06 20:26:42+04:00,
2015,Cuple F1475-02-1 Women's Flat Shoes | Versatile Style Flats,,cuple-f1475-02-1-womens-flat-shoes-versatile-style-flats-w8UPc8,F1475-02-1,Article : F1475-02-1,,"Cuple versatile style flats that match any outfit. From casual to semi-formal occasions, these flats deliver.",,149,,,311,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:42+04:00,2025-12-06 20:26:42+04:00,
2016,Cuple F1487-02-1 Women's Head Slippers | Premium Comfort Design,,cuple-f1487-02-1-womens-head-slippers-premium-comfort-design-7my0kK,F1487-02-1,Article : F1487-02-1,,Cuple premium head slippers with thoughtful design elements. Combines aesthetics with functional comfort.,,179,,,408,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:42+04:00,2025-12-06 20:26:42+04:00,
2017,Cuple F1488-02 Women's Head Slippers | Cozy Fit Slippers,,cuple-f1488-02-womens-head-slippers-cozy-fit-slippers-9LwQRi,F1488-02,Article : F1488-02,,"Cuple head slippers with a cozy, snug fit. Keeps your feet warm and comfortable throughout the day.",,129,,,568,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:42+04:00,2025-12-06 20:26:42+04:00,
2018,Cuple F1489-02 Women's Head Slippers | Relaxation Slippers,,cuple-f1489-02-womens-head-slippers-relaxation-slippers-zQwoWA,F1489-02,Article : F1489-02,,Cuple relaxation-focused head slippers. Designed specifically for unwinding and comfort at home.,,149,,,425,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:42+04:00,2025-12-06 20:26:42+04:00,
2019,Cuple F1490-02 Women's Head Slippers | Everyday Comfort,,cuple-f1490-02-womens-head-slippers-everyday-comfort-5LjMPI,F1490-02,Article : F1490-02,,Cuple everyday head slippers that combine style and practicality. Perfect for daily home activities.,,129,,,329,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:42+04:00,2025-12-06 20:26:42+04:00,
2020,Cuple F1491-02 Women's Head Slippers | Comfort Fit Slippers,,cuple-f1491-02-womens-head-slippers-comfort-fit-slippers-D5lRY2,F1491-02,Article : F1491-02,,Cuple head slippers designed with a perfect comfort fit. Hugs your feet gently while providing support.,,199,,,267,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:42+04:00,2025-12-06 20:26:42+04:00,
2021,Cuple F1492-02-1 Women's Head Slippers | Soft Touch Slippers,,cuple-f1492-02-1-womens-head-slippers-soft-touch-slippers-fj7VqJ,F1492-02-1,Article : F1492-02-1,,Cuple head slippers with an incredibly soft touch. Feels luxurious against your skin for maximum relaxation.,,199,,,263,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:42+04:00,2025-12-06 20:26:42+04:00,
2022,Cuple F1493-02-1 Women's Head Slippers | Deluxe Comfort Slippers,,cuple-f1493-02-1-womens-head-slippers-deluxe-comfort-slippers-lTdpTV,F1493-02-1,Article : F1493-02-1,,Cuple deluxe head slippers with extra padding. Ultimate comfort for your feet after a long day.,,229,,,224,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:42+04:00,2025-12-06 20:26:42+04:00,
2023,Cuple M1068-03 Comfort Gel-Filled Mat,,cuple-m1068-03-comfort-gel-filled-mat-xzW0y9,M1068-03,Article : M1068-03,,Cuple advanced gel-filled comfort mat offering superior pressure relief. Perfect for industrial or home use.,,149,,,141,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:42+04:00,2025-12-06 20:26:42+04:00,
2024,M1069-03,,m1069-03-rjYzyV,M1069-03,Article : M1069-03,,0,,129,,,190,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:42+04:00,2025-12-06 20:26:42+04:00,
2025,Cuple M1070-03 Comfort Home Mat,,cuple-m1070-03-comfort-home-mat-7HGpbb,M1070-03,Article : M1070-03,,"Cuple versatile comfort mat for use in front of the sink, stove, or workbench. Provides essential support.",,149,,,135,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:42+04:00,2025-12-06 20:26:42+04:00,
2026,Cuple M1072-03 Comfort Soft Standing Mat,,cuple-m1072-03-comfort-soft-standing-mat-0aqKfB,M1072-03,Article : M1072-03,,Cuple premium soft foam mat for comfort on hard floors. Moisture-resistant and easy to clean.,,179,,,150,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:42+04:00,2025-12-06 20:26:42+04:00,
2027,Cuple M1073-03 Comfort Series Kitchen Mat,,cuple-m1073-03-comfort-series-kitchen-mat-umzQI3,M1073-03,Article : M1073-03,,Cuple ergonomic kitchen mat that reduces back and leg fatigue. Features a non-slip backing.,,179,,,169,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:42+04:00,2025-12-06 20:26:42+04:00,
2028,M1074-03,,m1074-03-Gk5cAt,M1074-03,Article : M1074-03,,0,,149,,,21,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:42+04:00,2025-12-06 20:26:42+04:00,
2029,S1106-06,,s1106-06-QpX3UZ,S1106-06,Article : S1106-06,,0,,129,,,416,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:42+04:00,2025-12-06 20:26:42+04:00,
2030,Cuple S1107-06 Finish Floor Tile,,cuple-s1107-06-finish-floor-tile-b9A33y,S1107-06,Article : S1107-06,,Cuple durable and stylish floor tile. Designed for high-traffic residential areas.,,129,,,112,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:42+04:00,2025-12-06 20:26:42+04:00,
2031,S1108-06,,s1108-06-mhf0LQ,S1108-06,Article : S1108-06,,0,,129,,,78,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:42+04:00,2025-12-06 20:26:42+04:00,
2032,S1109-06,,s1109-06-7pGPBN,S1109-06,Article : S1109-06,,0,,129,,,140,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:42+04:00,2025-12-06 20:26:42+04:00,
2033,Cuple S1110-06 Glossy Subway Tile,,cuple-s1110-06-glossy-subway-tile-CklcD1,S1110-06,Article : S1110-06,,Cuple classic glossy subway tile. A timeless choice for kitchen backsplashes and shower walls.,,109,,,93,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:42+04:00,2025-12-06 20:26:42+04:00,
2034,Cuple S1112-06 Beige Slip-On Casual Shoes for Women - New Collection Lightweight Comfort,,cuple-s1112-06-beige-slip-on-casual-shoes-for-women-new-collection-lightweight-comfort-iHjHvs,S1112-06,Article : S1112-06,,Beige perforated slip-on casual shoes with white sole. Lightweight and breathable design from the New Collection.,,99,,,480,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:42+04:00,2025-12-06 20:26:42+04:00,
2035,Cuple S1114-06 Wood-Look Porcelain Plank,,cuple-s1114-06-wood-look-porcelain-plank-ayZ3h5,S1114-06,Article : S1114-06,,Cuple waterproof wood-look plank tile. Perfect for bathrooms and kitchens where real wood can't be used.,,109,,,444,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:42+04:00,2025-12-06 20:26:42+04:00,
2036,Cuple S1115-06 Stone-Look Porcelain Floor Tile,,cuple-s1115-06-stone-look-porcelain-floor-tile-ekCY5n,S1115-06,Article : S1115-06,,Cuple durable porcelain tile that replicates natural stone. Excellent for both indoor and outdoor flooring projects.,,109,,,237,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:42+04:00,2025-12-06 20:26:42+04:00,
2037,Cuple S1116-06 Matte Finish Ceramic Tile,,cuple-s1116-06-matte-finish-ceramic-tile-9MGWUt,S1116-06,Article : S1116-06,,"Cuple contemporary matte ceramic tile. Perfect for creating a sleek, easy-to-clean backsplash or modern floor.",,99,,,1194,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:42+04:00,2025-12-06 20:26:42+04:00,
2038,Cuple S1117-06 Textured Porcelain Tile,,cuple-s1117-06-textured-porcelain-tile-peGdlW,S1117-06,Article : S1117-06,,Cuple textured porcelain tile with a slip-resistant finish. Ideal for kitchen floors and bathroom walls. From the New Collection.,,99,,,425,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:42+04:00,2025-12-06 20:26:43+04:00,
2039,Cuple F1350-01-1 Women's Party Heels | Stiletto Dress Shoes,,cuple-f1350-01-1-womens-party-heels-stiletto-dress-shoes-1yMU2v,F1350-01-1,Article : F1350-01-1,,"Cuple elegant stiletto heels for women. The perfect choice for parties, weddings, and formal events where you want to stand out.",,199,,,289,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:43+04:00,2025-12-09 21:26:59+04:00,
2040,F1494-02-1,,f1494-02-1-GGXfj8,F1494-02-1,Article : F1494-02-1,,0,,179,,,413,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:43+04:00,2025-12-06 20:26:43+04:00,
2041,Cuple F1497-02 Women's Flat Shoes | Practical Everyday Flats,,cuple-f1497-02-womens-flat-shoes-practical-everyday-flats-uahYtu,F1497-02,Article : F1497-02,,Cuple practical everyday flats that combine function and style. Reliable footwear for your daily routine.,,109,,,565,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:43+04:00,2025-12-06 20:26:43+04:00,
2042,Cuple F1498-02 Women's Flat Shoes | Comfort Fit Flats,,cuple-f1498-02-womens-flat-shoes-comfort-fit-flats-rAYrwy,F1498-02,Article : F1498-02,,Cuple comfort fit flats designed with your feet in mind. Perfect fit with ample room for natural movement.,,109,,,630,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:43+04:00,2025-12-06 20:26:43+04:00,
2043,Cuple F1499-02 Women's Flat Shoes | Classic Style Flats,,cuple-f1499-02-womens-flat-shoes-classic-style-flats-j277Hw,F1499-02,Article : F1499-02,,Cuple classic style flats that are always in fashion. Versatile design suitable for various occasions.,,109,,,573,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:43+04:00,2025-12-06 20:26:43+04:00,
2045,A1029-08,,a1029-08-N7n1AL,A1029-08,Article : A1029-08,,0,,149,,,157,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:43+04:00,2025-12-06 20:26:43+04:00,
